------------------------------------------------------------
Server listening on UDP port 5001 with pid 130192
Binding to local address 10.0.1.24
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.0.1.24 port 5001 connected with 10.60.0.1 port 49678
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 16.8816-16.8866 sec  3.12 KBytes  5.12 Mbits/sec   0.341 ms    0/   16 (0%)  8.148/ 6.935/ 8.939/ 0.521 ms 4474 pps  78.57
[  3] 16.8866-16.8916 sec  3.12 KBytes  5.12 Mbits/sec   0.443 ms    0/   16 (0%)  7.702/ 6.302/ 7.936/ 0.600 ms 2562 pps  83.11
[  3] 16.8916-16.8966 sec  3.91 KBytes  6.40 Mbits/sec   0.344 ms    0/   20 (0%)  8.056/ 6.842/ 8.387/ 0.445 ms 4123 pps  99.32
[  3] 16.8966-16.9016 sec  2.93 KBytes  4.80 Mbits/sec   0.401 ms    0/   15 (0%)  7.923/ 6.730/ 8.506/ 0.568 ms 3077 pps  75.75
[  3] 16.9016-16.9066 sec  2.73 KBytes  4.48 Mbits/sec   0.361 ms    0/   14 (0%)  8.366/ 6.969/ 8.871/ 0.472 ms 2425 pps  66.95
[  3] 16.9066-16.9116 sec  2.54 KBytes  4.16 Mbits/sec   0.300 ms    0/   13 (0%)  8.849/ 7.442/ 8.888/ 0.502 ms 3351 pps  58.78
[  3] 16.9116-16.9166 sec  3.52 KBytes  5.76 Mbits/sec   0.365 ms    0/   18 (0%)  8.196/ 6.847/ 8.874/ 0.711 ms 3680 pps  87.87
[  3] 16.9166-16.9216 sec  3.52 KBytes  5.76 Mbits/sec   0.315 ms    0/   18 (0%)  8.628/ 7.479/ 8.921/ 0.432 ms 3389 pps  83.46
[  3] 16.9216-16.9266 sec  2.54 KBytes  4.16 Mbits/sec   0.366 ms    0/   13 (0%)  8.392/ 6.559/ 8.893/ 0.650 ms 2923 pps  61.97
[  3] 16.9266-16.9316 sec  4.10 KBytes  6.72 Mbits/sec   0.363 ms    0/   21 (0%)  8.005/ 6.699/ 8.900/ 0.546 ms 3862 pps  104.96
[  3] 16.9316-16.9366 sec  3.32 KBytes  5.44 Mbits/sec   0.360 ms    0/   17 (0%)  7.730/ 6.529/ 8.157/ 0.574 ms 3337 pps  87.99
[  3] 16.9366-16.9416 sec  2.93 KBytes  4.80 Mbits/sec   0.433 ms    0/   15 (0%)  8.039/ 6.464/ 8.339/ 0.531 ms 3022 pps  74.65
[  3] 16.9416-16.9466 sec  3.32 KBytes  5.44 Mbits/sec   0.303 ms    0/   17 (0%)  7.909/ 6.717/ 8.122/ 0.429 ms 4043 pps  86.00
[  3] 16.9466-16.9516 sec  2.93 KBytes  4.80 Mbits/sec   0.306 ms    0/   15 (0%)  8.171/ 6.927/ 8.507/ 0.455 ms 2428 pps  73.44
[  3] 16.9516-16.9566 sec  2.34 KBytes  3.84 Mbits/sec   0.331 ms    0/   12 (0%)  8.875/ 7.403/ 9.234/ 0.490 ms 2590 pps  54.10
[  3] 16.9566-16.9616 sec  2.73 KBytes  4.48 Mbits/sec   0.427 ms    0/   14 (0%)  8.663/ 6.427/ 9.290/ 1.026 ms 3126 pps  64.65
[  3] 16.9616-16.9666 sec  4.88 KBytes  8.00 Mbits/sec   0.365 ms    0/   25 (0%)  8.496/ 6.655/ 9.265/ 0.840 ms 4185 pps  117.72
[  3] 16.9666-16.9716 sec  1.37 KBytes  2.24 Mbits/sec   0.470 ms    0/    7 (0%)  9.127/ 7.119/10.075/ 0.989 ms 1812 pps  30.68
[  3] 16.9716-16.9766 sec  4.88 KBytes  8.00 Mbits/sec   0.531 ms    0/   25 (0%)  9.232/ 6.925/10.382/ 1.030 ms 3228 pps  108.34
[  3] 16.9766-16.9816 sec  3.32 KBytes  5.44 Mbits/sec   0.329 ms    0/   17 (0%)  8.288/ 7.168/10.382/ 0.302 ms 5969 pps  82.06
[  3] 16.9816-16.9866 sec  3.32 KBytes  5.44 Mbits/sec   0.358 ms    0/   17 (0%)  8.161/ 6.522/ 8.899/ 0.590 ms 2880 pps  83.34
[  3] 16.9866-16.9916 sec  2.15 KBytes  3.52 Mbits/sec   0.451 ms    0/   11 (0%)  8.955/ 7.418/ 9.413/ 0.584 ms 2501 pps  49.15
[  3] 16.9916-16.9966 sec  2.93 KBytes  4.80 Mbits/sec   0.474 ms    0/   15 (0%)  8.515/ 6.177/ 9.433/ 1.022 ms 3451 pps  70.48
[  3] 16.9966-17.0016 sec  4.30 KBytes  7.04 Mbits/sec   0.370 ms    0/   22 (0%)  8.151/ 6.927/ 8.895/ 0.708 ms 4032 pps  107.99
[  3] 17.0016-17.0066 sec  3.32 KBytes  5.44 Mbits/sec   0.293 ms    0/   17 (0%)  7.856/ 6.907/ 8.263/ 0.442 ms 3224 pps  86.58
[  3] 17.0066-17.0116 sec  2.54 KBytes  4.16 Mbits/sec   0.337 ms    0/   13 (0%)  8.268/ 6.925/ 8.269/ 0.426 ms 3343 pps  62.91
[  3] 17.0116-17.0166 sec  3.71 KBytes  6.08 Mbits/sec   0.246 ms    0/   19 (0%)  8.106/ 6.971/ 7.961/ 0.359 ms 3237 pps  93.78
[  3] 17.0166-17.0216 sec  3.12 KBytes  5.12 Mbits/sec   0.154 ms    0/   16 (0%)  8.396/ 7.506/ 8.062/ 0.150 ms 3245 pps  76.24
[  3] 17.0216-17.0266 sec  3.52 KBytes  5.76 Mbits/sec   0.255 ms    0/   18 (0%)  7.918/ 6.463/ 8.076/ 0.495 ms 3793 pps  90.95
[  3] 17.0266-17.0316 sec  3.12 KBytes  5.12 Mbits/sec   0.415 ms    0/   16 (0%)  7.821/ 6.512/ 8.693/ 0.596 ms 2736 pps  81.84
[  3] 17.0316-17.0366 sec  3.52 KBytes  5.76 Mbits/sec   0.256 ms    0/   18 (0%)  7.713/ 6.534/ 8.693/ 0.513 ms 3988 pps  93.37
[  3] 17.0366-17.0416 sec  2.93 KBytes  4.80 Mbits/sec   0.220 ms    0/   15 (0%)  7.427/ 6.441/ 7.365/ 0.234 ms 3567 pps  80.80
[  3] 17.0416-17.0466 sec  2.73 KBytes  4.48 Mbits/sec   0.332 ms    0/   14 (0%)  7.511/ 6.398/ 7.952/ 0.520 ms 2360 pps  74.58
[  3] 17.0466-17.0516 sec  3.71 KBytes  6.08 Mbits/sec   0.256 ms    0/   19 (0%)  8.119/ 6.994/ 7.966/ 0.345 ms 3911 pps  93.62
[  3] 17.0516-17.0566 sec  3.52 KBytes  5.76 Mbits/sec   0.274 ms    0/   18 (0%)  7.692/ 6.633/ 8.093/ 0.461 ms 3006 pps  93.62
[  3] 17.0566-17.0616 sec  2.73 KBytes  4.48 Mbits/sec   0.345 ms    0/   14 (0%)  7.821/ 6.568/ 8.104/ 0.542 ms 3545 pps  71.62
[  3] 17.0616-17.0666 sec  2.15 KBytes  3.52 Mbits/sec   0.388 ms    0/   11 (0%)  8.203/ 7.033/ 8.816/ 0.544 ms 2362 pps  53.65
[  3] 17.0666-17.0716 sec  3.91 KBytes  6.40 Mbits/sec   0.429 ms    0/   20 (0%)  8.330/ 6.777/ 8.828/ 0.632 ms 4172 pps  96.06
[  3] 17.0716-17.0766 sec  3.52 KBytes  5.76 Mbits/sec   0.359 ms    0/   18 (0%)  7.811/ 6.760/ 8.059/ 0.418 ms 3255 pps  92.19
[  3] 17.0766-17.0816 sec  3.12 KBytes  5.12 Mbits/sec   0.220 ms    0/   16 (0%)  7.998/ 6.948/ 7.958/ 0.327 ms 3749 pps  80.03
[  3] 17.0816-17.0866 sec  3.32 KBytes  5.44 Mbits/sec   0.367 ms    0/   17 (0%)  7.879/ 6.853/ 8.174/ 0.437 ms 3104 pps  86.32
[  3] 17.0866-17.0916 sec  3.32 KBytes  5.44 Mbits/sec   0.290 ms    0/   17 (0%)  8.377/ 7.352/ 8.641/ 0.400 ms 3305 pps  81.20
[  3] 17.0916-17.0966 sec  2.73 KBytes  4.48 Mbits/sec   0.403 ms    0/   14 (0%)  8.410/ 6.625/ 8.511/ 0.588 ms 2835 pps  66.60
[  3] 17.0966-17.1016 sec  3.12 KBytes  5.12 Mbits/sec   0.470 ms    0/   16 (0%)  8.181/ 6.411/ 9.031/ 0.813 ms 3265 pps  78.24
[  3] 17.1016-17.1066 sec  3.52 KBytes  5.76 Mbits/sec   0.471 ms    0/   18 (0%)  8.226/ 6.593/ 9.215/ 0.986 ms 3606 pps  87.54
[  3] 17.1066-17.1116 sec  3.32 KBytes  5.44 Mbits/sec   0.489 ms    0/   17 (0%)  8.028/ 6.937/ 8.720/ 0.552 ms 3339 pps  84.72
[  3] 17.1116-17.1166 sec  3.32 KBytes  5.44 Mbits/sec   0.375 ms    0/   17 (0%)  7.641/ 6.366/ 8.097/ 0.401 ms 3557 pps  89.01
[  3] 17.1166-17.1216 sec  2.34 KBytes  3.84 Mbits/sec   0.352 ms    0/   12 (0%)  7.836/ 6.297/ 8.181/ 0.695 ms 2598 pps  61.27
[  3] 17.1216-17.1266 sec  3.52 KBytes  5.76 Mbits/sec   0.421 ms    0/   18 (0%)  8.101/ 6.576/ 9.052/ 0.660 ms 3058 pps  88.89
[  3] 17.1266-17.1316 sec  3.32 KBytes  5.44 Mbits/sec   0.304 ms    0/   17 (0%)  8.587/ 7.041/ 9.052/ 0.546 ms 3599 pps  79.21
[  3] 17.1316-17.1366 sec  3.52 KBytes  5.76 Mbits/sec   0.275 ms    0/   18 (0%)  8.296/ 7.196/ 8.484/ 0.429 ms 3574 pps  86.81
[  3] 17.1366-17.1416 sec  3.12 KBytes  5.12 Mbits/sec   0.342 ms    0/   16 (0%)  8.415/ 6.932/ 8.851/ 0.676 ms 3030 pps  76.07
[  3] 17.1416-17.1466 sec  3.52 KBytes  5.76 Mbits/sec   0.321 ms    0/   18 (0%)  7.972/ 6.592/ 9.029/ 0.745 ms 4212 pps  90.33
[  3] 17.1466-17.1516 sec  2.93 KBytes  4.80 Mbits/sec   0.260 ms    0/   15 (0%)  7.900/ 6.871/ 8.036/ 0.375 ms 2488 pps  75.97
[  3] 17.1516-17.1566 sec  2.34 KBytes  3.84 Mbits/sec   0.285 ms    0/   12 (0%)  8.282/ 6.988/ 8.056/ 0.406 ms 3172 pps  57.97
[  3] 17.1566-17.1616 sec  3.91 KBytes  6.40 Mbits/sec   0.279 ms    0/   20 (0%)  8.066/ 6.690/ 8.181/ 0.379 ms 3331 pps  99.20
[  3] 17.1616-17.1666 sec  2.73 KBytes  4.48 Mbits/sec   0.371 ms    0/   14 (0%)  8.130/ 6.505/ 8.594/ 0.621 ms 3378 pps  68.90
[  3] 17.1666-17.1716 sec  3.52 KBytes  5.76 Mbits/sec   0.445 ms    0/   18 (0%)  8.097/ 6.829/ 8.594/ 0.502 ms 3160 pps  88.94
[  3] 17.1716-17.1766 sec  3.91 KBytes  6.40 Mbits/sec   0.320 ms    0/   20 (0%)  7.775/ 6.688/ 8.247/ 0.471 ms 3873 pps  102.92
[  3] 17.1766-17.1816 sec  3.12 KBytes  5.12 Mbits/sec   0.441 ms    0/   16 (0%)  7.712/ 6.545/ 8.416/ 0.544 ms 3376 pps  83.01
[  3] 17.1816-17.1866 sec  2.73 KBytes  4.48 Mbits/sec   0.458 ms    0/   14 (0%)  7.932/ 6.566/ 8.169/ 0.506 ms 2807 pps  70.61
[  3] 17.1866-17.1916 sec  2.54 KBytes  4.16 Mbits/sec   0.362 ms    0/   13 (0%)  7.650/ 6.480/ 8.351/ 0.710 ms 3062 pps  67.99
[  3] 17.1916-17.1966 sec  4.69 KBytes  7.68 Mbits/sec   0.390 ms    0/   24 (0%)  7.701/ 6.472/ 8.371/ 0.506 ms 3990 pps  124.68
[  3] 17.1966-17.2016 sec  2.73 KBytes  4.48 Mbits/sec   0.387 ms    0/   14 (0%)  7.767/ 6.404/ 7.940/ 0.504 ms 2947 pps  72.11
[  3] 17.2016-17.2066 sec  3.71 KBytes  6.08 Mbits/sec   0.350 ms    0/   19 (0%)  7.544/ 6.331/ 7.974/ 0.526 ms 3913 pps  100.77
[  3] 17.2066-17.2116 sec  3.12 KBytes  5.12 Mbits/sec   0.464 ms    0/   16 (0%)  7.617/ 6.286/ 8.406/ 0.738 ms 2513 pps  84.04
[  3] 17.2116-17.2166 sec  1.95 KBytes  3.20 Mbits/sec   0.521 ms    0/   10 (0%)  8.309/ 6.581/ 9.177/ 0.742 ms 2603 pps  48.15
[  3] 17.2166-17.2216 sec   400 Bytes   640 Kbits/sec   0.760 ms    0/    2 (0%) 15.902/ 8.984/13.644/ 3.295 ms  395 pps  5.03
[  3] 17.2216-17.2266 sec  5.27 KBytes  8.64 Mbits/sec   0.372 ms    0/   27 (0%) 10.979/ 7.217/13.756/ 1.939 ms 14626 pps  98.39
[  3] 17.2266-17.2316 sec   200 Bytes   320 Kbits/sec   0.903 ms    0/    1 (0%) 23.304/ 7.217/16.087/ 0.000 ms  108 pps  1.72
[  3] 17.2316-17.2366 sec  4.49 KBytes  7.36 Mbits/sec   0.596 ms    0/   23 (0%) 13.252/ 9.568/16.087/ 1.855 ms 6414 pps  69.44
[  3] 17.2366-17.2416 sec   800 Bytes  1.28 Mbits/sec   0.644 ms    0/    4 (0%) 15.715/11.714/13.910/ 0.939 ms  772 pps  10.18
[  3] 17.2416-17.2465 sec  8.79 KBytes  14.4 Mbits/sec   0.365 ms    0/   45 (0%) 10.565/ 6.678/13.979/ 2.688 ms 9016 pps  170.41
[  3] 17.2465-17.2515 sec  2.93 KBytes  4.80 Mbits/sec   0.429 ms    0/   15 (0%)  7.891/ 6.430/ 8.389/ 0.595 ms 3072 pps  76.06
[  3] 17.2515-17.2565 sec  3.32 KBytes  5.44 Mbits/sec   0.418 ms    0/   17 (0%)  7.990/ 6.620/ 8.393/ 0.456 ms 3482 pps  85.12
[  3] 17.2565-17.2615 sec  2.93 KBytes  4.80 Mbits/sec   0.514 ms    0/   15 (0%)  8.276/ 6.915/ 8.667/ 0.523 ms 2814 pps  72.51
[  3] 17.2615-17.2665 sec  1.37 KBytes  2.24 Mbits/sec   0.617 ms    0/    7 (0%)  9.008/ 6.807/10.000/ 1.083 ms 1604 pps  31.09
[  3] 17.2665-17.2715 sec  2.54 KBytes  4.16 Mbits/sec   0.565 ms    0/   13 (0%)  9.239/ 7.434/10.664/ 1.364 ms 2662 pps  56.30
[  3] 17.2715-17.2765 sec  4.69 KBytes  7.68 Mbits/sec   0.487 ms    0/   24 (0%) 10.344/ 7.082/11.738/ 1.141 ms 4414 pps  92.83
[  3] 17.2765-17.2815 sec  2.34 KBytes  3.84 Mbits/sec   0.376 ms    0/   12 (0%)  7.838/ 6.697/ 7.792/ 0.472 ms 3803 pps  61.25
[  3] 17.2815-17.2865 sec   200 Bytes   320 Kbits/sec   0.886 ms    0/    1 (0%) 21.923/ 6.697/15.226/ 0.000 ms  106 pps  1.82
[  3] 17.2865-17.2915 sec  2.15 KBytes  3.52 Mbits/sec   0.740 ms    0/   11 (0%) 15.690/12.851/15.852/ 0.952 ms 3004 pps  28.05
[  3] 17.2915-17.2965 sec  2.15 KBytes  3.52 Mbits/sec   0.703 ms    0/   11 (0%) 16.123/13.136/16.491/ 1.069 ms 2762 pps  27.30
[  3] 17.2965-17.3015 sec  8.40 KBytes  13.8 Mbits/sec   0.360 ms    0/   43 (0%) 11.444/ 7.050/16.491/ 2.771 ms 8470 pps  150.32
[  3] 17.3015-17.3065 sec  3.52 KBytes  5.76 Mbits/sec   0.455 ms    0/   18 (0%)  7.786/ 6.390/ 9.145/ 0.655 ms 3014 pps  92.49
[  3] 17.3065-17.3115 sec  2.15 KBytes  3.52 Mbits/sec   0.425 ms    0/   11 (0%)  8.761/ 7.039/ 9.145/ 0.527 ms 3433 pps  50.23
[  3] 17.3115-17.3165 sec  2.73 KBytes  4.48 Mbits/sec   0.577 ms    0/   14 (0%)  8.391/ 6.575/10.338/ 0.939 ms 2477 pps  66.76
[  3] 17.3165-17.3215 sec  3.91 KBytes  6.40 Mbits/sec   0.543 ms    0/   20 (0%)  8.715/ 7.139/10.338/ 0.933 ms 3698 pps  91.82
[  3] 17.3215-17.3265 sec  1.17 KBytes  1.92 Mbits/sec   0.461 ms    0/    6 (0%) 10.158/ 7.890/ 9.654/ 0.571 ms 75949 pps  23.63
[  3] 17.3265-17.3315 sec  0.00 Bytes  0.00 bits/sec   0.000 ms    0/    0 (0%) -/-/-/- ms    0 pps
[  3] 17.3315-17.3365 sec  0.00 Bytes  0.00 bits/sec   0.000 ms    0/    0 (0%) -/-/-/- ms    0 pps
[  3] 17.3365-17.3415 sec  2.15 KBytes  3.52 Mbits/sec   1.065 ms    3/   14 (21%) 23.264/ 7.890/24.393/ 1.061 ms  525 pps  18.92
[  3] 17.3415-17.3465 sec  1.17 KBytes  1.92 Mbits/sec   1.076 ms    6/   12 (50%) 27.006/21.362/24.490/ 1.457 ms 1673 pps  8.89
[  3] 17.3465-17.3515 sec  4.30 KBytes  7.04 Mbits/sec   1.033 ms   30/   52 (58%) 16.892/ 6.645/24.490/ 6.651 ms 4659 pps  52.10
[  3] 17.3515-17.3565 sec  1.37 KBytes  2.24 Mbits/sec   0.876 ms    8/   15 (53%)  8.842/ 6.834/ 8.370/ 0.594 ms 1337 pps  31.67
[  3] 17.3565-17.3615 sec  1.17 KBytes  1.92 Mbits/sec   0.729 ms   16/   22 (73%)  8.680/ 6.824/ 8.213/ 0.376 ms  998 pps  27.66
[  3] 17.3615-17.3665 sec   600 Bytes   960 Kbits/sec   0.765 ms   15/   18 (83%) 10.478/ 7.247/ 9.093/ 0.919 ms  423 pps  11.45
[  3] 17.3665-17.3715 sec   800 Bytes  1.28 Mbits/sec   0.728 ms    5/    9 (56%) 11.178/ 8.172/ 9.462/ 0.548 ms 1341 pps  14.32
[  3] 17.3715-17.3765 sec  1.76 KBytes  2.88 Mbits/sec   0.715 ms    9/   18 (50%)  8.992/ 6.690/ 9.462/ 0.976 ms 2226 pps  40.04
[  3] 17.3765-17.3815 sec  1.56 KBytes  2.56 Mbits/sec   0.620 ms    8/   16 (50%)  8.695/ 6.620/ 8.213/ 0.542 ms 1668 pps  36.81
[  3] 17.3815-17.3865 sec   800 Bytes  1.28 Mbits/sec   0.601 ms   12/   16 (75%)  9.525/ 7.211/ 8.319/ 0.538 ms  755 pps  16.80
[  3] 17.3865-17.3915 sec  1.95 KBytes  3.20 Mbits/sec   0.598 ms    9/   19 (47%)  8.083/ 6.420/ 8.319/ 0.571 ms 1955 pps  49.49
[  3] 17.3915-17.3965 sec   600 Bytes   960 Kbits/sec   0.548 ms   12/   15 (80%) 10.350/ 7.369/ 7.974/ 0.349 ms  626 pps  11.60
[  3] 17.3965-17.4015 sec  1.17 KBytes  1.92 Mbits/sec   0.610 ms    9/   15 (60%)  8.781/ 6.560/ 8.213/ 0.553 ms 1457 pps  27.34
[  3] 17.4015-17.4065 sec  1.95 KBytes  3.20 Mbits/sec   0.562 ms   10/   20 (50%)  8.265/ 6.728/ 8.588/ 0.638 ms 1745 pps  48.41
[  3] 17.4065-17.4115 sec   800 Bytes  1.28 Mbits/sec   0.600 ms    9/   13 (69%) 10.131/ 7.053/ 8.826/ 0.365 ms  736 pps  15.80
[  3] 17.4115-17.4165 sec  1.17 KBytes  1.92 Mbits/sec   0.586 ms    8/   14 (57%)  9.726/ 7.742/ 8.874/ 0.396 ms 1590 pps  24.68
[  3] 17.4165-17.4215 sec   200 Bytes   320 Kbits/sec   0.850 ms    0/    1 (0%) 21.175/ 8.187/12.988/ 0.000 ms  192 pps  1.89
[  3] 17.4215-17.4265 sec  1.76 KBytes  2.88 Mbits/sec   0.811 ms   26/   35 (74%)  9.870/ 6.748/12.988/ 1.520 ms 1629 pps  36.48
[  3] 17.4265-17.4315 sec   600 Bytes   960 Kbits/sec   0.824 ms   13/   16 (81%) 10.115/ 6.997/ 8.096/ 0.556 ms  690 pps  11.87
[  3] 17.4315-17.4365 sec  2.34 KBytes  3.84 Mbits/sec   0.543 ms    6/   18 (33%)  8.095/ 6.759/ 8.309/ 0.553 ms 2398 pps  59.31
[  3] 17.4365-17.4415 sec  1.17 KBytes  1.92 Mbits/sec   0.537 ms    7/   13 (54%)  8.794/ 6.569/ 8.160/ 0.569 ms 1209 pps  27.30
[  3] 17.4415-17.4465 sec  2.15 KBytes  3.52 Mbits/sec   0.531 ms   11/   22 (50%)  8.410/ 6.753/ 8.161/ 0.430 ms 1626 pps  52.33
[  3] 17.4465-17.4515 sec   800 Bytes  1.28 Mbits/sec   0.585 ms   13/   17 (76%)  8.988/ 6.302/ 7.868/ 0.587 ms  791 pps  17.80
[  3] 17.4515-17.4565 sec  1.56 KBytes  2.56 Mbits/sec   0.666 ms    4/   12 (33%)  8.288/ 6.508/ 8.274/ 0.680 ms 2016 pps  38.62
[  3] 17.4565-17.4615 sec  1.37 KBytes  2.24 Mbits/sec   0.589 ms   10/   17 (59%)  8.470/ 6.765/ 8.040/ 0.393 ms 1366 pps  33.07
[  3] 17.4615-17.4665 sec  1.37 KBytes  2.24 Mbits/sec   0.681 ms   15/   22 (68%)  8.864/ 6.428/ 8.845/ 0.908 ms  914 pps  31.59
[  3] 17.4665-17.4715 sec   600 Bytes   960 Kbits/sec   0.698 ms    7/   10 (70%) 11.681/ 8.033/ 9.462/ 0.715 ms  844 pps  10.27
[  3] 17.4715-17.4765 sec   800 Bytes  1.28 Mbits/sec   0.755 ms   13/   17 (76%)  9.750/ 6.499/ 9.462/ 0.652 ms 1065 pps  16.41
[  3] 17.4765-17.4815 sec  1000 Bytes  1.60 Mbits/sec   0.716 ms    8/   13 (62%)  8.666/ 6.411/ 8.223/ 0.699 ms 1156 pps  23.08
[  3] 17.4815-17.4865 sec  1.95 KBytes  3.20 Mbits/sec   0.660 ms   10/   20 (50%)  8.643/ 6.940/ 8.768/ 0.588 ms 1849 pps  46.29
[  3] 17.4865-17.4915 sec  1000 Bytes  1.60 Mbits/sec   0.647 ms   17/   22 (77%)  9.163/ 6.913/ 8.831/ 0.779 ms  817 pps  21.83
[  3] 17.4915-17.4965 sec  1.37 KBytes  2.24 Mbits/sec   0.522 ms   10/   17 (59%)  8.290/ 6.855/ 7.942/ 0.381 ms 1345 pps  33.78
[  3] 17.4965-17.5015 sec   800 Bytes  1.28 Mbits/sec   0.593 ms   10/   14 (71%)  8.662/ 6.474/ 7.695/ 0.566 ms 1000 pps  18.47
[  3] 17.5015-17.5065 sec  1.37 KBytes  2.24 Mbits/sec   0.565 ms    2/    9 (22%)  8.384/ 6.549/ 8.322/ 0.573 ms 1644 pps  33.40
[  3] 17.5065-17.5115 sec  1.56 KBytes  2.56 Mbits/sec   0.486 ms    9/   17 (53%)  8.634/ 6.912/ 8.322/ 0.403 ms 1472 pps  37.07
[  3] 17.5115-17.5165 sec  1.37 KBytes  2.24 Mbits/sec   0.602 ms   12/   19 (63%)  8.547/ 6.234/ 8.256/ 0.737 ms 1325 pps  32.77
[  3] 17.5165-17.5215 sec  1.76 KBytes  2.88 Mbits/sec   0.577 ms   11/   20 (55%)  7.895/ 6.313/ 8.091/ 0.557 ms 1861 pps  45.61
[  3] 17.5215-17.5265 sec  1.37 KBytes  2.24 Mbits/sec   0.589 ms    7/   14 (50%)  7.666/ 6.168/ 7.188/ 0.422 ms 1525 pps  36.53
[  3] 17.5265-17.5315 sec  1000 Bytes  1.60 Mbits/sec   0.633 ms    6/   11 (55%)  9.186/ 7.093/ 9.037/ 0.754 ms  945 pps  21.78
[  3] 17.5315-17.5365 sec  0.00 Bytes  0.00 bits/sec   0.000 ms    0/    0 (0%) -/-/-/- ms    0 pps
[  3] 17.5365-17.5415 sec   200 Bytes   320 Kbits/sec   1.419 ms    2/    3 (67%) 31.284/ 9.037/22.247/ 0.000 ms   67 pps  1.28
[  3] 17.5415-17.5465 sec  0.00 Bytes  0.00 bits/sec   0.000 ms    0/    0 (0%) -/-/-/- ms    0 pps
[  3] 17.5465-17.5515 sec  6.05 KBytes  9.92 Mbits/sec   0.654 ms   35/   66 (53%) 14.148/ 6.464/22.247/ 5.285 ms 6558 pps  87.66
[  3] 17.5515-17.5565 sec  1.17 KBytes  1.92 Mbits/sec   0.659 ms   12/   18 (67%)  8.479/ 6.550/ 7.745/ 0.429 ms 1085 pps  28.31
[  3] 17.5565-17.5615 sec  1.17 KBytes  1.92 Mbits/sec   0.620 ms   10/   16 (62%)  8.366/ 6.237/ 7.769/ 0.571 ms 1218 pps  28.69
[  3] 17.5615-17.5665 sec  1.37 KBytes  2.24 Mbits/sec   0.590 ms    9/   16 (56%)  8.114/ 6.504/ 8.020/ 0.603 ms 1358 pps  34.51
[  3] 17.5665-17.5715 sec  1.37 KBytes  2.24 Mbits/sec   0.534 ms    6/   13 (46%)  8.786/ 7.067/ 8.271/ 0.389 ms 1615 pps  31.87
[  3] 17.5715-17.5765 sec  2.15 KBytes  3.52 Mbits/sec   0.629 ms   15/   26 (58%)  8.173/ 6.540/ 8.271/ 0.504 ms 1445 pps  53.84
[  3] 17.5765-17.5815 sec  1000 Bytes  1.60 Mbits/sec   0.648 ms    8/   13 (62%)  8.619/ 6.571/ 8.123/ 0.373 ms 1519 pps  23.21
[  3] 17.5815-17.5865 sec  1.17 KBytes  1.92 Mbits/sec   0.621 ms    6/   12 (50%)  8.162/ 6.231/ 7.689/ 0.579 ms 1572 pps  29.41
[  3] 17.5865-17.5915 sec  1.76 KBytes  2.88 Mbits/sec   0.608 ms   10/   19 (53%)  8.169/ 6.857/ 8.397/ 0.487 ms 1551 pps  44.08
[  3] 17.5915-17.5965 sec  1000 Bytes  1.60 Mbits/sec   0.628 ms   10/   15 (67%)  9.202/ 6.977/ 8.322/ 0.520 ms  929 pps  21.74
[  3] 17.5965-17.6015 sec  1.37 KBytes  2.24 Mbits/sec   0.554 ms   12/   19 (63%)  8.484/ 6.942/ 8.322/ 0.447 ms 1040 pps  33.01
[  3] 17.6015-17.6065 sec  1.56 KBytes  2.56 Mbits/sec   0.459 ms   12/   20 (60%)  8.086/ 6.461/ 7.461/ 0.356 ms 2094 pps  39.58
[  3] 17.6065-17.6115 sec  1000 Bytes  1.60 Mbits/sec   0.479 ms    6/   11 (55%)  9.074/ 7.048/ 8.091/ 0.390 ms 1237 pps  22.05
[  3] 17.6115-17.6165 sec  1.76 KBytes  2.88 Mbits/sec   0.464 ms    7/   16 (44%)  8.494/ 7.078/ 8.174/ 0.415 ms 1834 pps  42.39
[  3] 17.6165-17.6215 sec   600 Bytes   960 Kbits/sec   0.556 ms   13/   16 (81%) 10.171/ 6.848/ 9.065/ 1.205 ms  480 pps  11.80
[  3] 17.6215-17.6265 sec  1.17 KBytes  1.92 Mbits/sec   0.680 ms    5/   11 (45%)  9.477/ 6.750/ 9.683/ 1.099 ms 1553 pps  25.33
[  3] 17.6265-17.6315 sec  2.73 KBytes  4.48 Mbits/sec   0.547 ms    9/   23 (39%)  8.256/ 6.443/ 9.683/ 0.972 ms 2586 pps  67.84
[  3] 17.6315-17.6365 sec  1000 Bytes  1.60 Mbits/sec   0.452 ms   14/   19 (74%)  8.913/ 7.028/ 8.028/ 0.290 ms 1045 pps  22.44
[  3] 17.6365-17.6415 sec  1000 Bytes  1.60 Mbits/sec   0.490 ms    3/    8 (38%)  8.480/ 6.538/ 7.838/ 0.520 ms 1703 pps  23.59
[  3] 17.6415-17.6465 sec  1000 Bytes  1.60 Mbits/sec   0.455 ms   19/   24 (79%)  8.700/ 6.906/ 7.905/ 0.394 ms  710 pps  22.99
[  3] 17.6465-17.6515 sec  1000 Bytes  1.60 Mbits/sec   0.522 ms    5/   10 (50%)  9.046/ 6.816/ 8.292/ 0.573 ms 1211 pps  22.11
